gene	logFC
1810046K07Rik	0.81985501453891
L1cam	0.819844816321396
Znfx1	0.819701052511897
Suox	0.819551166016689
Socs3	0.819478746529694
Dok4	0.819374155077884
Ttyh1	0.818911420406617
Lypd1	0.817958614019153
2610005L07Rik	0.817689047190913
Helz	0.817595886005299
9930023K05Rik	0.817213433142746
Slc22a3	0.816873271808514
Irak4	0.816812166390385
Clint1	0.816408520006414
Sec24d	0.815847614466748
Cep350	0.815750668052647
Slc2a2	0.815731436011807
Mmp14	0.815312293727037
Tnrc18	0.814620654817031
Mmp23	0.814214949254778
Cldn15	0.813737548734209
2010001K21Rik	0.813060256787744
6720456H20Rik	0.813012589730352
Gm16090	0.812527888445229
Cycs	0.812510703174289
Scrn2	0.812366833616996
SNORA40	0.811391163453196
Mkrn1-ps1	0.811323587149049
Gm3086	0.811198124544809
Creb3l4	0.81118794160356
Golm1	0.811099708245638
Agphd1	0.811084857932317
Gm15657	0.81088473933917
Naaa	0.810102765762018
Satb2	0.809912104831924
4831440E17Rik	0.809764489403689
C1qtnf1	0.808557915751975
Dgkh	0.808013971239172
Afmid	0.807961933122638
Nfkbid	0.806637963014947
Dand5	0.806105999272498
Zbtb7b	0.80606021810307
Prss32	0.805636314111723
Kif19a	0.805320574365535
Wdr54	0.805003473046017
2610020H08Rik	0.804267058210209
Epb4.1l1	0.804084253867149
Arhgap9	0.803973852594555
Ccng2	0.803198048139414
Dnmbp	0.803127052250959
Pcsk7	0.802722852542655
Camk2n1	0.802292150434664
Qpct	0.80210305332489
Fzd1	0.801971535136575
Dhrs1	0.801914768289399
D230017M19Rik	0.801709769307381
Aim1	0.801264462754857
C430048L16Rik	0.801189018488638
E230013L22Rik	0.801110503602207
Nbeal1	0.801019805624815
Uckl1	0.800978893642378
Senp7	0.800860484420056
Acot6	0.80044018374447
Gm6297	0.80039597231513
Pate2	0.800038935387311
9430037G07Rik	0.799948578004734
Letm1	0.799723289401227
Sec16b	0.799629941657565
Gm16536	0.798769108134734
Gm16973	0.798524714241377
Pomt1	0.798407573862474
9130008F23Rik	0.798299276349177
Gpr22	0.798223425235699
Usp45	0.798047210530358
Syt3	0.798011441239583
Ip6k1	0.797921872098418
Ccdc85c	0.797723292884495
Alas1	0.797381864089862
Galnt6	0.797192774351587
Tagln	0.797176578262173
Napb	0.796621702908052
Cntf	0.796499162577159
Tmc7	0.796249139758802
Akap13	0.79608940608068
Ttc36	0.79532985803567
Gm15890	0.794332625372141
Sap25	0.794202922901305
Mvp	0.793986372896771
Cyp4b1	0.793732349666818
8430419L09Rik	0.7934120949227
Ano6	0.793385642332537
Ptprn2	0.793254889980568
Atp2b4	0.792693276801323
Lekr1	0.792292034331153
Dopey2	0.791911155585747
Phyh	0.791665746777891
Hpgd	0.791030493602509
Snap29	0.790376357783212
Otub2	0.790210191873502
Rapgef5	0.790083933888895
Scp2-ps2	0.789758933520278
Adar	0.789529817936315
A330035P11Rik	0.789525906270823
Sync	0.789479197403048
Gm13111	0.788849144273374
Reps2	0.788793336068789
Mkrn1	0.788545337676739
Gm9920	0.78834732838253
Plcb1	0.787829328288761
Polm	0.787389595370515
Cyp2r1	0.787362625677764
Rfx1	0.786928426770748
C330006D17Rik	0.786915601108109
Atg4c	0.786635662221851
4933408B17Rik	0.786190693030679
Bak1	0.786130405649708
Dopey1	0.784427693754896
Rogdi	0.783939270884091
4921513D23Rik	0.783916097848703
Itfg3	0.783878400180703
Zdhhc18	0.783394718064438
Myh14	0.783282480297968
Cox6b2	0.783007276534668
4932442E05Rik	0.782590124423114
Casz1	0.781969242640313
Cgref1	0.781159041045042
Cdk2ap2	0.781136225493178
BC024139	0.780887876769419
Agpat1	0.780034560516716
Dnajb7	0.779959100511073
Gm16794	0.779926072561301
Lrrc56	0.779771588849693
Inpp5j	0.779626604195069
Atxn7l1	0.779264535144168
Cyb5d2	0.77871099812932
Hist1h2bg	0.77812532789567
Gm16039	0.777409491948362
NR_045322	0.777305836773143
Panx1	0.777105027639102
Sort1	0.777066739928045
Gm6834	0.77695076680419
Pex11a	0.77642405476469
Pxmp2	0.776308007387588
Clip2	0.775782196284768
Egr2	0.775428689601958
Tmem62	0.775311046928351
A630055G03Rik	0.774679633310798
Zfp167	0.774446186642698
Kirrel3	0.774355013004401
Mmp20	0.774171894617037
Unc13d	0.773796043340713
Gm14122	0.773410154793281
Gspt2	0.772452795293436
Mfn2	0.77229135252562
Birc2	0.772246232522213
Mobkl2c	0.771501016766594
Cacna1d	0.771452359148972
Gm12504	0.771423197089736
Vsig2	0.77083090521292
Mavs	0.770774119736703
Cyld	0.770314197228165
Slc38a11	0.769987417316603
Fam120c	0.769685878290375
Tmem170	0.76967847104193
Tssk4	0.769601379108301
Epb4.1l3	0.76889291860699
Cds1	0.768064909076248
Inpp5b	0.768008584103468
Pag1	0.767742182762799
Prr22	0.767369491896388
9230112E08Rik	0.767325201379044
Dync1h1	0.7672081956801
Hdac4	0.766854944035872
Stat5a	0.766591264869005
Akr1b10	0.766301726294344
Rhod	0.766164000640023
Wisp3	0.766149189093605
Nlrp6	0.765772910200303
Itgb5	0.765735357117969
Gm13830	0.764919268232751
Prlr	0.764801724840245
Sgpl1	0.76472366771611
Edem3	0.764557973132306
Pkd1	0.764219484977799
Gpr107	0.763888380237428
Zfp941	0.763763180668038
Gm10602	0.763691675103403
Slc35c1	0.763044962730537
Gm15478	0.762943012076731
Gm13341	0.762241361017869
SCARNA20	0.761160280241464
Hspa13	0.760943605702388
Slc16a7	0.760539458567462
Slc9a5	0.760257010716237
Ext1	0.759815350425659
Dusp23	0.759709593047241
Hyou1	0.759404016043943
Tbx3	0.759231050555364
9530046B11Rik	0.758762243556301
Fam109a	0.758694177440582
Ezh1	0.758105245967586
Igfbp5	0.757829741938035
Gm12977	0.757821719552993
Art5	0.757115309479932
A930024E05Rik	0.756921811339349
Capn8	0.756891275585507
Gmip	0.75662769252154
Per2	0.756309146594898
Pdk2	0.755937381463311
Gpr116	0.755862837930142
Zfp710	0.755380026731394
Pdzd7	0.755099286919064
Ppp1r12b	0.755008193718801
Spice1	0.754347571881964
Acox3	0.753972566353098
Slc35e1	0.753685425434611
Lace1	0.75324552835325
Acbd4	0.752986814421566
1700021K19Rik	0.752277399897145
Zfp934	0.751143055879914
Optn	0.750930643831015
D030028A08Rik	0.750869110225971
Mtap2	0.750686578321091
Os9	0.750512497713646
Dalrd3	0.750394049573891
Itpkc	0.749875535030346
Parp11	0.749779101965931
Adcy6	0.749774176084573
Gripap1	0.748921390153387
Fuk	0.748221980667521
Ankrd53	0.7476766394959
Dolpp1	0.747533800470305
AI597468	0.747510861062828
Rps13	0.74743974583807
Rab8b	0.747230779217232
Grik5	0.747207442504395
Ptpn6	0.747150776946547
Glb1l	0.746582794540448
Gm11735	0.746320440315114
Glud1	0.746128240970441
Gm10433	0.745973078949026
Gm16069	0.745801582245523
1810011O10Rik	0.74508360334441
Gm16675	0.745059585494539
Creb3l1	0.744980790389796
Stk25	0.744838214418709
Zfp92	0.744679579962979
Ccl25	0.744344955835351
Nagpa	0.744059621704191
Rnf167	0.74325739442341
Card10	0.742425098820756
Fahd1	0.742132351245621
Iqce	0.742110814472417
Gm6743	0.741674782345753
Cx3cl1	0.741569824479848
Gm16183	0.741505833967493
Zfp456	0.741350924611546
Tonsl	0.740984443884219
Bbs1	0.74087868907498
Tob2	0.74078610522151
Spata2	0.740761364281222
Map3k13	0.740344444565067
Nqo2	0.740144110722255
Gm13212	0.740141295842635
Il1a	0.740040586494404
Bcar3	0.740016263977124
Smad1	0.739060989912677
Gm12359	0.738597689872924
Ghdc	0.73810792329699
RP24-510G5.3	0.737905045215783
2210407C18Rik	0.737848008045809
Smoc1	0.737745209572795
Tmem91	0.737321268675386
Mpi	0.736776829504599
mt-Co1	0.736725056533454
Dhdh	0.73589178694998
Rgs3	0.734981239766207
Meis2	0.734769334060661
A4galt	0.734763581293425
Neurl4	0.734649654584315
Atg9a	0.734588036757429
Prkca	0.734200991240042
Cdc42ep5	0.732406855883581
Kcne3	0.732313002077238
Tmem220	0.731984662424577
Rab17	0.731795248075603
Pmm2	0.73167592152413
Slc3a1	0.731642205126119
Zfp760	0.731085403648754
Mybl1	0.730713594581473
Pnma2	0.730682057454689
Ahrr	0.73049335210292
Scfd2	0.730192310012376
A4gnt	0.730092046536238
Smarcd3	0.729351700795411
Gm17574	0.729341969215182
1810034E14Rik	0.728572550832608
Slc25a20	0.72816843095202
Baiap2l2	0.727712424111884
Dnajc3	0.727382569233023
Pde1b	0.727295955518238
Cep97	0.727288526058519
Tmem38a	0.726051535662893
Cyp3a59	0.725987576053197
Cox7a1	0.725984864714652
Rps6kb2	0.724642103228456
Trafd1	0.724597785269918
Zfp658	0.724267493986142
Szt2	0.723587114336453
Maob	0.723499204549038
Etv3	0.72301862756807
Inpp4a	0.722298617332253
Col18a1	0.722169124343842
Letm2	0.72201269931387
Mtfp1	0.721766115397651
Wscd1	0.72161516225375
1300018I17Rik	0.721062764929856
Kcnn4	0.720937837184676
Snord123	0.720533965854354
Wdfy1	0.720185361683815
Prap1	0.720097821858859
Gpr124	0.719864590162602
Pla2g2f	0.719503513923215
Nr3c2	0.718217802729271
Rnf39	0.717482846909598
Zfp94	0.717482746812921
Ccdc90a	0.715896438265321
Zdhhc1	0.715733009809913
RP24-341K21.6	0.7156681755734
D030055H07Rik	0.714711926551409
Ift80	0.714638522954549
Cda	0.714466166182554
Atp7a	0.714310531531434
Gm15989	0.714124899580568
Gm15552	0.714086424210353
Rbks	0.713110828891693
Lman2l	0.712826595945316
D930048G16Rik	0.712579568141692
Fstl3	0.712573593517154
Tprn	0.712485380429849
Ppargc1b	0.712449379921011
1600020E01Rik	0.711695905931574
Gpa33	0.710791532959611
Ccpg1	0.71050258298335
Cpeb4	0.710462859784418
A230072C01Rik	0.708784659542297
Hdac10	0.708519588943708
Ankdd1b	0.708261001281109
Pde4d	0.708146107376257
Slc22a15	0.707963261392263
Slc12a5	0.70786664010946
Coq4	0.707559133366915
4930523C07Rik	0.707449440745974
Jak3	0.707305630108348
Snord45b	0.706903189730501
D3Ertd751e	0.706645511839463
Chdh	0.706530684348373
Gm5763	0.705115571800198
Arhgef18	0.704895531592123
Mfsd11	0.704525218138598
Elovl7	0.704363508048203
Hsbp1l1	0.703468299174453
Acadvl	0.703460144918833
Ankle1	0.703213144989358
Abca3	0.702836637142661
Bahcc1	0.701989839714863
Suv420h2	0.701979599044735
Syt7	0.701702053404198
Slc35a5	0.701513514025866
Ddc	0.701442301582057
Ctso	0.700837849887788
4932425I24Rik	0.700830816784925
Mast2	0.700543305122045
Nudt13	0.700112462389377
Esyt3	0.699707981454331
Bmp2	0.699636625964474
Dgat2	0.699171190165826
Rgs9	0.699085395928563
Nr1i2	0.698742282857922
Fn3k	0.698504456110639
Prmt2	0.698300072517788
Apeh	0.69804588814549
Slc35b1	0.697971691742349
BC030499	0.697760038291686
Rfx2	0.697617682618344
Golga1	0.697429143655907
Ppm1e	0.697334333142914
Mocs2	0.697225991813134
Ccl27a	0.697130603785483
Baiap2l1	0.697029355311321
Gcc1	0.696936891419531
Clk1	0.696556768311279
Psap	0.69613733508348
Mapkapk3	0.696075833290162
Ppapdc1b	0.695666988996031
Sel1l3	0.695519712670295
mt-Nd5	0.695469267074404
Dhtkd1	0.695467251367802
Klf9	0.695352507605899
Casp4	0.6951285917498
Fam189b	0.694727332842672
Creld1	0.694326573830203
Abhd16a	0.693536396534004
Cd46	0.693534404367052
Banp	0.693445737913985
Zfp747	0.692818805795059
Gm16035	0.692592049438679
Capg	0.692478533791195
Cgn	0.692344241285092
Tradd	0.692135039264609
Rfk	0.691790505599115
Pex6	0.691722259299666
Wdpcp	0.69146264287476
Cdan1	0.690803664648476
Cdc42ep2	0.690713972462921
Tyk2	0.690672031297281
Tpsg1	0.690504909040281
Nags	0.690489427480549
Trib2	0.689992778869852
Igsf3	0.689809796704802
Acat1	0.689367790560933
Tlcd2	0.689223326902601
2810488G03Rik	0.689217369925507
Dao	0.689140129357859
Kbtbd8	0.689137835741677
Sult6b1	0.688887603277096
Paqr4	0.688642574922529
Sco1	0.688358691310866
4930480K23Rik	0.688106885555022
Setbp1	0.687717711799731
Tctn3	0.687554740286809
Hagh	0.687403447735808
Lipc	0.686907656392452
D430042O09Rik	0.686803252321181
Tpbg	0.68665558807789
Txndc5	0.686614233035819
NR_040536	0.686437135172685
Fxyd6	0.686164653510805
Otop3	0.68566210960725
Zfp455	0.68552713840917
4922501C03Rik	0.685363322011417
Fmo1	0.685332034091735
Wdr90	0.684572775799206
Pigv	0.684504178251764
Max	0.684459932710253
Acox1	0.684100477379946
Mlxip	0.683895508694592
2010001A14Rik	0.683884180686563
Samd14	0.68357203433069
2010002M12Rik	0.683521874306784
Ush1c	0.683014724360363
Lrrc57	0.68297400442587
snoU105B	0.682662778634518
Aldh1l1	0.682577393050151
Gpr157	0.682136221649263
Tmem129	0.681906156481127
Sh3bgrl	0.681493771017649
Stk38	0.681491957387912
Gm13199	0.681408481457433
Fbxl15	0.68113342345393
Kctd21	0.681124978023562
Mrm1	0.681076770450676
Ncln	0.680596479048689
Shroom3	0.680585958940952
4930404I05Rik	0.680511850818519
Zfp592	0.680257873922509
Ddi2	0.679546874111428
Gm12264	0.679350365684662
H2-K1	0.678685007380266
Gna11	0.678546644771603
Aifm2	0.677913351265631
Card6	0.677314155421837
1700064E03Rik	0.677265123687927
Tmem44	0.677024250570067
Itpr1	0.676899848370536
Nudt12	0.676618909952285
NR_015525	0.676553877188594
Csf2ra	0.675713477463789
D14Abb1e	0.675675158102083
Gm711	0.675324626457669
Gm15676	0.675297597165036
Gm4285	0.675233695995657
Madd	0.674903934357913
Bzrap1	0.674656300516394
Gm17591	0.674317758080946
Ndfip1	0.67418011160527
Pnldc1	0.674150700534946
Ccdc158	0.673612356919251
Gm15952	0.673387854200816
Srr	0.673210706341319
Plekhg4	0.672856674893476
1810019D21Rik	0.672776907776758
Gm14318	0.672661954287984
Nr3c1	0.672451908347374
Phc3	0.671576895393563
Rasgrf2	0.671486296533388
Naip1	0.671237681767625
Sardh	0.670725072951582
Rhot2	0.670027763069011
Zfp605	0.66998677666848
Gm7325	0.669380355411501
Kif9	0.669215230615188
Tysnd1	0.669148445750743
Map4k2	0.668718149174789
Zfp109	0.668597906646137
9630013K17Rik	0.66772138089016
Prg4	0.667709546120368
Lysmd1	0.667547815656667
Fastkd1	0.66601999017922
4930481B07Rik	0.66572286657416
Trim62	0.665620712408191
Scp2	0.665405087936289
Aoc2	0.665268842536844
Eps8l2	0.665235205540766
Fam46a	0.664330939218731
4930581F22Rik	0.664251336659926
Nr1h4	0.663866882993956
Afm	0.663735269567744
Samd9l	0.663412135982198
Serpine2	0.662896380538929
Prr18	0.662844203570628
Gm14078	0.662641033688601
Fbxo9	0.662463856356224
Mmp17	0.662461736008948
Gm2115	0.662380986496779
Adh4	0.662243188263443
Arsk	0.662124024394699
Ankrd46	0.661982296401861
Efnb1	0.661744674654634
Ccdc74a	0.661641918771599
Itpk1	0.661465350942065
Naip6	0.661464095674995
Fbrs	0.661285138007847
Prox2	0.660578388747844
Dock5	0.66025060692483
1700029J07Rik	0.66019870884103
Ppp1r10	0.660168051036572
Gm11295	0.659645508533986
Ccnl1	0.659641085415208
Sacs	0.659588424423819
Osr2	0.6594570549448
Nfkbia	0.658194382274978
Sfn	0.657922585690075
Slc25a42	0.657665283079548
4930534D22Rik	0.657651486525964
Dedd2	0.657604074916931
Slx4	0.65749005146377
4833442J19Rik	0.65704153578946
Heatr6	0.656542435118917
Arhgap33	0.65644756593347
Aqp11	0.656100167109042
Nudt22	0.65564859118874
Gfi1	0.655581052277779
Mapk14	0.655542099088521
Sec16a	0.655528677528408
Acy3	0.655467406875421
Aadac	0.654963028881558
Gm12917	0.654892643598167
Golgb1	0.654619257034125
Syn2	0.654118534126879
Kitl	0.653785357792269
NR_015600	0.653668038326809
Midn	0.652218528994302
Osbpl3	0.652217519841952
Eif2c4	0.652109336101438
Heph	0.651738445504713
Adarb1	0.651726103769599
Tbl1xr1	0.651269780863478
Fam126b	0.651247141717857
0610038L08Rik	0.651088313612835
Slc5a4b	0.650989011975952
Zfyve1	0.650874390304587
Zdhhc24	0.650290260735885
Mfsd8	0.650099521516612
Epha1	0.649767571272367
Dzip1	0.649228717266701
Dom3z	0.648435454294943
Ssh2	0.648185321633787
Mknk1	0.648160911415969
Galnt4	0.64762976839595
Tbcel	0.647373204998569
Dagla	0.647274156536761
Scarf2	0.646500622183518
5-Sep	0.646016114375875
Mdk	0.645840427940606
Cbfa2t3	0.645330404784146
Ankzf1	0.645108061434523
Slc22a18	0.644626431791995
Cyp4f41-ps	0.644597698154463
Pcnxl3	0.644594679123761
Mfsd4	0.64410247585594
Dot1l	0.643914556817653
Slc33a1	0.643858874891648
Pam16	0.643671628009048
Col16a1	0.641864628796586
Zgpat	0.64158860273501
Zfp773	0.64156435015856
Kcnj11	0.64139706495327
Mill2	0.641293548778713
Nfkb2	0.641151173473626
1700015E13Rik	0.640592076137331
Snx21	0.640542302815818
Adck2	0.640470876537515
BC025446	0.639579268934624
Anks3	0.639024755038369
Pot1b	0.638001388703697
Epsti1	0.637953754558276
Lpar5	0.63787791328166
2900026A02Rik	0.637770035292794
9430015G10Rik	0.63720251009803
Pdss2	0.63591775866377
Decr1	0.635848578222164
Sorl1	0.634908496547243
Gnao1	0.634891852772848
1810058N05Rik	0.634659705236247
Rph3al	0.634331302000549
Sis	0.634243491899777
Tff3	0.633782236708633
Spen	0.633669767462033
Camk2a	0.633462256659085
NR_040528	0.633270912047059
Baz2b	0.633034492489899
Ugt1a1	0.632883796649932
Gm16238	0.632687553541774
Ckmt1	0.632590101699555
Ces2a	0.63229995545683
Ndufab1	0.632083016774485
Gm15787	0.631284550998731
Decr2	0.630992028489844
Dnajc28	0.630906862322567
Ahnak	0.630553428103952
Amigo1	0.63054886542213
Abcc8	0.630310339579059
Mapre2	0.629415986734486
Zfp946	0.629026469937383
Zfp952	0.628711060908865
Stx5a	0.628663045835024
Slc35c2	0.628541649668798
Ttc39a	0.628484973916299
Ccnt2	0.627713451463478
Ap3d1	0.627015087691702
Clrn3	0.626853671791886
Gm15462	0.626336797147082
Sstr1	0.626293317594197
Hs3st3b1	0.626157938256929
Pnpla7	0.625796477394291
Gse1	0.625739413849123
Ypel3	0.625294106808021
Zdhhc23	0.624840075039855
Tbc1d13	0.624671804931234
2010110K18Rik	0.624577305803772
Git2	0.624544962525742
Gm17360	0.624534056030158
Fbxl16	0.624101896362799
Faah	0.623738266976014
Sec22c	0.62357935532038
Mbd4	0.623294760960978
Zfp473	0.623262581932282
Cadps2	0.623250570955294
Tmprss9	0.623247350530234
Zer1	0.623093883790957
Tmbim6	0.622993943748326
Coro1b	0.622658012353029
Gm12942	0.621821404677906
Gm5512	0.62158370894096
Pde4dip	0.621211769802132
Tm9sf2	0.621098340526682
snoU97	0.620802092054497
Cacna1a	0.62072877106152
Acot7	0.62070313355154
Intu	0.62021084590331
Kalrn	0.620053583196179
Cyp2u1	0.619918515255635
Tjp3	0.619807735656744
Mib2	0.619686368173476
Gm15608	0.619204645532723
Vps33b	0.618883098714923
Gm17499	0.618478835466596
Pkia	0.618368514232408
Mgat4c	0.618311775204892
Ppp1r14d	0.618218756825012
Fcho2	0.61748737986051
Zfp160	0.617438758121034
E030042O20Rik	0.617363183925278
Hexa	0.615785447152057
1110035H17Rik	0.615457128090925
Klhl3	0.615223872320458
Lrsam1	0.615169505487009
Ccdc108	0.615151219842402
Tm4sf5	0.615096683551606
Zfp790	0.615069424020578
Dmd	0.614849853313599
Stard9	0.614837702721903
Ece1	0.614617588044429
Smpd3	0.614175708640848
Pigg	0.613795404397112
Gnb4	0.613441782743562
Zfp442	0.613346758542649
Prkcd	0.612548854085494
Gm15751	0.612434490922688
Fam160b1	0.612322101226965
Flad1	0.612222322086156
Hexb	0.612207879829596
1110032F04Rik	0.612147736382239
Styx	0.611883083870944
B230354K17Rik	0.61187291182511
Sirt4	0.611490986064988
Zfp661	0.611048126240939
Rtn4ip1	0.610842948836762
Zfp422-rs1	0.610315250522923
Bad	0.610274522353867
Tmem19	0.610269134552075
Zfp808	0.610215903110944
Sec24c	0.609512903297816
Amy1	0.609326550326459
Itga2b	0.609310478551892
Herc2	0.608827159239836
Dip2a	0.608732968075763
Slc38a10	0.608625999567135
Pcdh19	0.608127228733428
Mdm4	0.60810138473292
Eml5	0.607605835411778
Gm15442	0.607119724905738
Wrn	0.606868846912944
Fbxo18	0.606514715189702
Adipor2	0.605951663074642
Gm2788	0.605928065435214
Lrrc45	0.605740350294768
Gm16008	0.605536247228233
Mrpl53	0.605520497559661
Gm16253	0.605180479760583
Thrb	0.604929707172962
Mapk8ip3	0.604846278710511
Ell	0.604845136031039
Gm4875	0.604833807942495
Triobp	0.604503326836373
Cblc	0.604300585500004
Prr13	0.603974157939631
Ncoa3	0.603960809272404
Ttc38	0.603903192516819
Rfxank	0.603791264934525
4921514A10Rik	0.603787679610801
Mau2	0.603443665043249
Birc6	0.60312008658081
Skiv2l	0.603008993104494
Rrnad1	0.602869996713879
Atp9a	0.602510587623979
Gm17022	0.602367788707765
Rnf180	0.601980520051123
Osgin1	0.601977632106918
Tmem184a	0.601637156261533
Cdcp1	0.60152691890009
Smpdl3b	0.601501455426693
Cds2	0.601424069655824
Galnt7	0.60133876517281
Mif4gd	0.601202166706068
Zdhhc15	0.600883636042004
Retsat	0.600875441080561
Ptprf	0.600452730230638
Ethe1	0.600413458200382
Ralgds	0.600323646360275
Selenbp2	0.599713036773214
Faim2	0.599364228675041
Vps37d	0.598942354813932
Abhd14b	0.598730393169725
Ffar1	0.598632282857827
Chga	0.598338333978441
Zbtb20	0.598254079120827
D630037F22Rik	0.598058836991121
Brpf3	0.597901183431286
Elmod2	0.59735645330459
Sh3bgrl3	0.597262936878271
Wnt2b	0.597141446791392
Pdia4	0.596969592360059
Lrrc66	0.596854097526403
Gm16464	0.59635737167347
Fbxo42	0.5958175729505
Mast4	0.595794621942295
Slc35a2	0.595684390076517
Zbtb26	0.595681842614188
Tbck	0.595489702285743
Safb2	0.595401146769049
Pdlim1	0.595366142375887
Tbc1d8b	0.595247286503129
Plekhm3	0.59515581585967
Nat15	0.595126528032756
Sfxn1	0.595118781069489
Clcf1	0.59505649547397
Lman2	0.59472933503978
Tbc1d8	0.594709517826792
D6Wsu163e	0.594659940935712
Boc	0.593973698586877
Zhx2	0.593787561732053
Lrrc68	0.593762145914551
Rab3a	0.593725895151977
Efcab4a	0.593660454997926
Arl13b	0.593613839622177
BY080835	0.593545174743352
Fam193b	0.592796720890035
Gm12500	0.592521719922184
Gm9938	0.592501950541969
Btbd8	0.592293552191198
Csf1	0.592076800343594
Acaa1b	0.592023145482232
Rxra	0.591725256908967
Rpgrip1	0.591358946145566
Slc26a11	0.591214109301876
Zfp329	0.591205515657399
Hcfc2	0.591159130538024
Megf8	0.590967934574523
Zbtb32	0.590953471889884
Tln1	0.590569991583217
Tor3a	0.590539643864491
Uros	0.590336362704201
Clec16a	0.589979618582904
Zfp820	0.589654863215371
Abhd12	0.589649628828118
Ticam1	0.589500152976411
Snord91a	0.589301816760821
2010001M06Rik	0.589081401909934
2210018M11Rik	0.588730173937351
Gm17216	0.588710889726208
Tgfb1	0.588550951259185
Micalcl	0.588397136367382
Synj1	0.587865937798459
Capn1	0.587324963952061
Xkr8	0.587253574398788
Sec24a	0.58699938390159
0610005C13Rik	0.586838680086655
Fam110c	0.586788977111562
Cdc14b	0.586674693655974
Zmiz1	0.586395960565378
Trim11	0.586335265878146
Elmo2	0.586323401150063
Snord45c	0.585625067903049
Rom1	0.585611354907287
Gm1123	0.585384530883656
Dclre1c	0.585320737060632
Sh3kbp1	0.585152944204188
Wipf2	0.585106455550334
A630007B06Rik	0.585058599531325
Slc26a1	0.585007590412121
Irf3	0.584947945135724
Arhgef11	0.584196972908984
6330503K22Rik	0.584081431982691
Frat1	0.583715298909078
Upk1a	0.583626463274728
Edem2	0.583565753179471
Tmem27	0.583466726873271
Ftsjd2	0.583378008917582
Nrip1	0.583042894051931
Ulk2	0.582829358053838
Ccdc130	0.582481289929169
Slc22a17	0.581724578753386
P2rx4	0.581674556497622
Gpr179	0.581381148617791
Gm6696	0.581082094520164
Zbtb6	0.580878425802412
Slc35d2	0.580857972186408
Guca2a	0.58049392233026
Mitd1	0.580371191466159
Filip1l	0.580341752073636
4930503L19Rik	0.579593337515926
Cldn25	0.579573852059599
4632415L05Rik	0.579571526093581
SNORA66	0.579003768479358
Atp5sl	0.578608216149331
1700021J08Rik	0.578448001057546
Mllt11	0.578415851955762
AI428936	0.578340212422614
D630039A03Rik	0.578298858025874
Gltscr1	0.578053370094098
Ppp1r3f	0.577953442169338
Fam160b2	0.577749564248865
F630110N24Rik	0.577739474547342
Tnrc6c	0.577687968858258
Afp	0.577606616762153
Gm16493	0.577498401316814
Ivns1abp	0.577267940840636
Gm17529	0.576900738214001
Pttg1ip	0.576694624691173
Pcolce	0.576673101211292
Sepsecs	0.576610803875969
Srgap1	0.576588349197044
Fbxo48	0.576487272803536
Tmem39a	0.576356323441798
Ncf2	0.576247121579015
Gm15708	0.576231350825745
Mtfmt	0.576160979895638
Sel1l	0.575830886670299
Stoml1	0.575768466312344
Zfp324	0.575339703003944
1200016B10Rik	0.575338209222343
Coq10a	0.575296582228365
Zfp712	0.575216416597281
Med12	0.574837359817105
Vps13d	0.57408666991551
Lasp1	0.573772682220681
4732418C07Rik	0.573706553972334
Tra2a	0.573429451607844
Smg1	0.573347765022035
Sgpp1	0.573304731521986
Gm10814	0.572862616596297
Fuz	0.572862593510559
Atxn1	0.572651336460547
1810020D17Rik	0.572385224203658
Mapre3	0.572381984819839
Dleu2	0.572285864864345
Ormdl3	0.572249657782759
Zfp612	0.572025911184348
Ccdc117	0.571933075165248
Mon1a	0.571860461540575
9130019P16Rik	0.571859245593126
Mmp15	0.571712498170773
Gm13427	0.571449390574243
Gm13340	0.57142870552825
Cyba	0.570549714811216
Bcorl1	0.570449161870269
Lgals8	0.570320168122165
B230206F22Rik	0.57000730643968
Id3	0.56998543031885
Tspan15	0.569823743035283
Loxl2	0.56961385343214
Rbm3	0.569184842708401
Dab2ip	0.568882986494422
Frat2	0.568844053691993
Ankrd12	0.568782190995776
Tpcn2	0.568652527071131
Zfp84	0.568429134062361
Capns1	0.567647010573515
Sox13	0.567544287130613
Gm14399	0.566764937968474
Rundc1	0.566608955155697
Bcr	0.566548449940956
NR_040698	0.566527043490486
Lman1	0.566481879020498
Nrarp	0.566458790939646
Uggt2	0.566311474077798
Calr	0.566140329052918
Trim39	0.566011786637046
Etfdh	0.565784313532092
Cyp1a1	0.565601656984419
Znf512b	0.565105197716288
SNORA53	0.564823928409769
Trabd	0.564633249909591
Gm9847	0.564411955429853
Gm14091	0.564377584716555
Casp2	0.564322604229851
A530017D24Rik	0.564298555524649
Nacc2	0.56364752651444
Pnp	0.563505511834283
Dcp1b	0.56343316491718
B430212C06Rik	0.563262925951532
Zfp691	0.562897478685536
Zmat1	0.562871690645309
Mansc1	0.562461939755994
Nkd1	0.56231301791822
Ovca2	0.56218715225207
Ppp6r2	0.562029470148929
Rpgrip1l	0.561929229291848
Socs2	0.56151027732014
Jarid2	0.561247247082999
Pak3	0.561138360672512
Tjp1	0.561124865910462
Ppp1r9b	0.56108850453751
B3gnt9-ps	0.560914593230896
Chka	0.56084284784915
Kat2b	0.560649935802731
Syne2	0.560395839472382
Il10rb	0.560067311794431
Golga4	0.560010734518394
Zcchc6	0.559713896446605
Gm12538	0.559117245042873
Ssh3	0.558861384887609
Slc16a2	0.558417971444246
Rnpepl1	0.558078013545189
