gene	logFC
PMS1	1.1469479264761
SLF2	1.14694276708503
B4GALT3	1.14663754529372
TRMU	1.14659277291513
CR1L	1.14651764436027
OAZ3	1.14638218082243
POMT2	1.145920245991
DESI1	1.14585265183134
GNS	1.14584007396843
ZNF137P	1.14582199147306
MTX2	1.14540792768328
LOC105369332	1.14532869730169
H1-4	1.1449931505237
HTD2	1.14457382465106
CSNK2A1	1.14245004921105
TMEM209	1.14229636558093
H2BC21	1.14223015412536
TTC38	1.14205358460497
EMILIN2	1.14201855382831
FARSB	1.14181860927423
ZNF701	1.14165057266011
LOC105377873	1.14143608438293
LOC105373422	1.14075278790971
ZNF587B	1.14031959099873
SURF2	1.14020831646255
SLC51A	1.14005548867058
ANAPC5	1.13974935960808
SAMSN1	1.13963396945865
GNG5	1.13948407431596
FIBP	1.13920841452925
BCAT1	1.13899069005203
THYN1	1.13895328967495
OAZ1	1.13885534928371
MIR7109	1.13864104343
ZNF511	1.13845085182019
PIPSL	1.13820622120892
RBM47	1.13819178960303
LMNA	1.13739520651888
FKBP2	1.13727069518948
GFM2	1.13704008905141
ATG4A	1.13682684399072
CHCHD2	1.13661786142623
DCBLD2	1.13653513048585
ZNF7	1.13645993912597
FAM200A	1.13633481749919
MSTO1	1.13619528504312
CEPT1	1.13576670548655
CHST14	1.13575241960138
TIGD1	1.13572991539248
KIAA0895	1.13571608213225
PLEKHB2	1.13541495532096
ANP32C	1.13495451656349
SLC25A38	1.13348846710737
TTC27	1.13306828058994
DNAAF4-CCPG1	1.13270091181654
SNORD78	1.13267572801366
SLC25A5	1.132624798565
FAS	1.13217220721804
GPX4	1.13194253659186
RAB27A	1.13177796395043
SNORD52	1.13134731680407
ATP5F1B	1.13105509894778
SNORD26	1.13094487050271
C9orf47	1.13092320282013
FXR2	1.13072776502889
ENOSF1	1.12966191212725
AP5B1	1.12950160629248
TOMM70	1.12893286707972
LOC107985688	1.12890832876228
GALC	1.12886446206899
RIC8A	1.12881419489599
ZFP92	1.12874698598177
SRGN	1.12872776163032
THAP4	1.12840445754217
GALM	1.12808586014117
CHORDC1P4	1.12798202918522
ARL2	1.12793814582831
MPZL2	1.12760860302287
COX7A2	1.12725366013825
MIR1307	1.12719854965449
STOX2	1.12669749274443
LOC107986934	1.12664739382079
BCCIP	1.12653300899232
MIR1244-3	1.12643049305503
RGS6	1.12584483645086
C1orf122	1.12583560045397
METAP2	1.12550060798781
MROH8	1.12546315037058
DNAJB11	1.12520732918453
TM4SF19-DYNLT2B	1.12488752957037
PIP5K1P1	1.12421652189684
SLC27A5	1.12385533679173
TUBA1A	1.12378754985728
MOGS	1.12312384513496
CTSD	1.12299265937051
HMGN5	1.12297677934914
LOC105374304	1.12260770526781
GRB10	1.12253922116033
BRMS1L	1.12213555132839
GLCE	1.12195646885127
TMEM45B	1.12168913822975
ZBTB8OS	1.12147845400589
RFWD3	1.12143501240101
OPN3	1.12104015442744
SLC37A2	1.12100331906825
AKR1B1	1.12095498130724
LOC114841035	1.12049067517054
TMSB4X	1.12023749626395
FTL	1.11992007009104
GDPGP1	1.1199142212016
MTA2	1.11970287110551
HAPLN4	1.11969634185335
RHPN2	1.11963676371984
ZSCAN22	1.11943702071274
SNX4	1.11917764871054
AP1AR	1.11882657273325
LPAR4	1.11806763563132
TEX264	1.11782323831807
PSMD10	1.11730542985732
FAM20B	1.11710726664373
SLC39A9	1.11704848086529
SLC25A33	1.11701436846777
ATF5	1.11619717968144
USP5	1.11532425197456
KBTBD11	1.11509784100145
MCRIP2	1.11508433093656
ZNF765-ZNF761	1.11489222418113
NACC2	1.1147175282944
SLC9A6	1.11461586246959
ZNF37A	1.11456064223666
ZNF816	1.11453743694908
MIR1182	1.1144375217688
MYPOP	1.11425682270242
SPSB2	1.1140061773843
PHPT1	1.1136167090507
SART3	1.11325591022541
SLC22A3	1.11311986703006
NEDD1	1.11301018815196
DNAJC15	1.1128975064569
TATDN3	1.11288528692905
NIT2	1.1128214183274
LOC105374809	1.11255485500282
LRPPRC	1.11244219864114
LINC00960	1.11188233757404
MEN1	1.11160714262955
POLRMT	1.11156052772807
RAB29	1.11143985229444
RTCB	1.11121946212148
MIR6771	1.11101341286447
CFL1	1.11091643072735
AGFG2	1.11089391510083
TIGD2	1.11030284009712
ELOA	1.11008671877677
PTGES3	1.10991745074564
LOC107986152	1.10991303405489
SIGLEC14	1.10959845760703
TIPRL	1.10942846196888
SNF8	1.10893991789435
PPP2R3C	1.10890292879087
CAND1	1.10823052267969
FLNC	1.1079539733254
TMEM68	1.10761138047935
PIP4K2C	1.10759980844928
ADAM21	1.10753039279205
RCC2	1.10751560251382
LOC105372435	1.10733027859214
DNAJA4	1.10728597698368
ENTR1	1.10712101042143
KDM4A-AS1	1.1070828328512
WDR55	1.10701416854071
LOC107985325	1.10698560993493
ZNF664	1.10691919974023
PUS7L	1.10671999175117
SNORD88A	1.10651915322632
POLR2C	1.10651459228772
CD180	1.10639033115428
LOC107984129	1.10616027359119
CCPG1	1.10568665843315
C1orf43	1.1055861059482
NIPA1	1.10527651448079
REEP3	1.10524004152499
ATP5F1A	1.10495823153551
POLR1A	1.10475207985056
MICB	1.10444473737156
EXOSC10-AS1	1.104443899583
MNS1	1.1041427574974
CXorf56	1.10346536544625
PACRGL	1.10319247498488
PARL	1.10315543360988
LDHB	1.10298386217594
NSMCE4A	1.10277444938072
IPO5	1.102439024228
H2AC20	1.10222073826952
SLC25A18	1.10219027802045
MIR1306	1.10213208237599
CBY3	1.10112942028298
MMAA	1.10092540512115
GNPDA2	1.10071805051174
BMS1	1.1006877407427
DERA	1.10029125771242
LSG1	1.10003125681223
S100A5	1.09966865217363
RNASEH2C	1.09939948415157
PDE1C	1.09920482698893
MCTS1	1.0990763841966
UCK1	1.09889226453206
GLB1L2	1.09882737693261
METTL26	1.09869094946678
MIR17	1.09861365307153
THOC6	1.09815423092646
CCZ1B	1.09771704911101
C15orf61	1.09758626455807
OR2B11	1.09728054605663
RDH13	1.09613938515431
FAM118B	1.09611802612762
LYL1	1.09556825576757
RAB32	1.09488978360381
DNAJC14	1.09444021783596
PAXX	1.09418535161305
LOC107985154	1.09413348182738
LOC105371998	1.09379623742766
LOC107986298	1.09374078986983
DGCR8	1.09356091492649
DDX31	1.09329698441222
GUCD1	1.09289302143659
LOC107984112	1.092469971538
IGLV2-18	1.0921410992234
MPP3	1.09208322697817
AIFM2	1.09172625299133
LOC107985074	1.09116788261925
LOC107984643	1.09094985772188
KCNAB2	1.09065668685761
SNORD12C	1.0904781768855
RRAGA	1.09022225961475
ARCN1	1.09012007686778
RASSF2	1.08995979998242
COPS7A	1.08977013399283
LAP3	1.08956326523826
SSR1	1.08951699710315
CDC34	1.08950516812004
FHL2	1.08942830856223
PXN-AS1	1.08929584736677
PIGBOS1	1.08914207160615
OGFR	1.08909261227887
LOC101928047	1.08846845465757
PLD1	1.08813867764018
MTREX	1.08813842374512
LINC00412	1.08777563228898
CHD7	1.08764335917895
COPS4	1.08719266767539
ARL14EP	1.087111695694
SNORD19C	1.08707997214372
LOC107986856	1.0869437116541
MTDH	1.08686105449246
TNFSF12	1.08684568968482
ACP2	1.08676308328185
STARD4	1.08670682850766
USB1	1.08651504509976
YWHAB	1.08630036488837
PEMT	1.08600199451355
LOC105372836	1.08576175964291
RMND5B	1.08554249785412
ATP5IF1	1.08552511338722
DDX12P	1.08523533837729
LOC105372733	1.0851537297574
ESYT1	1.08514446987893
IMMP1L	1.08510075832447
LOC105369438	1.08503008662562
DDOST	1.08469502935905
CLIC3	1.08453782670826
CKLF-CMTM1	1.08410525266166
SMARCD2	1.08399014060936
SDF4	1.08351855019565
LOC105372432	1.08331349186279
VARS1	1.08315879008583
MBLAC2	1.08292852008447
ATP6V0E2-AS1	1.08268164699658
GNPDA1	1.08258145550083
FAIM	1.08250035608678
GNE	1.08249672871113
CEP162	1.08247921541745
DDRGK1	1.08228165238948
LOC105377644	1.08194255524331
LENG1	1.081801544181
LOC100996447	1.08179480500143
NELFB	1.08161528267912
LOC101927012	1.08143893124362
KLHL21	1.0812201261333
LOC105371566	1.08102295365846
ENTPD5	1.08086673118645
PDCD7	1.08084991423032
EXOC2	1.0807687025749
PROSER2	1.08068615582787
LOC105379326	1.08062597101532
ROCK2	1.08054159126899
LSM12	1.08038495148848
MICU2	1.08022885477389
SELENOF	1.08008785976123
UPF1	1.07989581552224
TMOD4	1.07983908574808
AATF	1.07976299747436
OSTF1	1.07951426610545
LOC105376861	1.0792730514822
DCBLD1	1.07908760436998
IMPA2	1.07885711475729
TRMT61A	1.07884760056848
AP3M1	1.07883523529918
METTL14	1.07879178328854
C2orf74	1.07866575828676
SNRPE	1.07864527520916
RBBP9	1.07840427067552
COQ5	1.07835175919008
TMEM258	1.07814778372078
SRD5A1P1	1.07811034751959
RINT1	1.07806672186729
HIBCH	1.07787725684311
CASP6	1.07667348054871
LOC112268052	1.07635467442328
SAMHD1	1.07625196443815
BCAN	1.07613689097441
HHLA2	1.07599820561606
C1orf146	1.07568686566775
DRG2	1.0756430320477
RNF207	1.07555184092265
NMRAL1	1.07535622693174
RXYLT1	1.0752501631649
PSMC6	1.07498757055548
NFYB	1.07498450460505
SLC35A1	1.07492687128898
NPL	1.0746604966946
LXN	1.07346127127309
TRT-CGT2-1	1.07342008890428
PI4K2A	1.0732288862619
GOLGA5	1.07316236169683
NRROS	1.07314504921491
ZNF879	1.07306490832676
TNKS1BP1	1.07303673502681
ITGA10	1.07277134152883
EXD2	1.07277096191776
NBN	1.07225949651958
GPKOW	1.07212865241716
PELP1	1.07191499936351
KCTD1	1.0715995347004
RCN1	1.07095193947434
SLC45A3	1.07090468060092
RPAP1	1.07052999585186
SPOP	1.07047050783958
CCDC25	1.07043563929948
EIF4E	1.07041926566832
DPRXP4	1.06999503245944
LOC105369869	1.06985662939832
INPP1	1.06966514215584
ANKRD63	1.06961503864906
ITPA	1.06935840221243
ASB13	1.06935170609025
LOC107986493	1.06921844198402
ELP3	1.06918961548754
CKS2	1.06876096020499
HMGN4	1.06838188905641
IFNAR1	1.06830400844407
TELO2	1.06796797768876
MRPL16	1.06765509639288
DHX9	1.06747532648191
WDR53	1.06747370137717
ZMYM1	1.06725855366175
CWC22	1.06722256660834
C4orf46	1.06674055820723
CHMP5	1.06672398584883
FCF1P2	1.06655638613071
BRAT1	1.0665339265296
NKAPD1	1.0663035718007
RBFA	1.06621660044723
COX11	1.06596888325297
EIF6	1.06576059221998
PARP1	1.06556892992548
LLPH	1.06555801300851
WBP2NL	1.06542009758851
BORCS6	1.06510410617256
PSMB1	1.06508023334633
PMS2	1.06458379956344
ASCC3	1.06438673734007
SESN2	1.06422130063734
TIMM13	1.06404560119623
GAMT	1.06399971747759
ATP5F1D	1.06392457459715
RPN2	1.06378152340799
TNFAIP8L2-SCNM1	1.06368742383495
GIPR	1.063297492672
TNFSF11	1.06315860073461
LRTOMT	1.06309386194939
DDX49	1.06304595410219
WDR25	1.06294817860985
MOSPD1	1.0629317349203
EGLN2	1.06288438285177
MDH2	1.06248663944979
TBRG4	1.0624465473022
SLC25A13	1.06208334696774
LOC102723342	1.0619846819659
STOX1	1.06189942056958
LOC105373211	1.06179233399773
HK2	1.06178021971051
MRPL43	1.06150147131382
STK32C	1.06144994877844
ANAPC15	1.06091342554291
CNEP1R1	1.06076038325133
TRMT12	1.06046184714713
LINC00467	1.06033978011818
COX14	1.05993174887696
P3H4	1.05990703271444
TRIM35	1.05988245299067
AGPAT2	1.05973113576717
COX7B	1.05956607831595
MIR4517	1.05844525181889
TRG-AS1	1.05837703899194
DHX57	1.05802146659213
UBE2L3	1.05764186942051
TXNDC12	1.05744176565643
KIF3B	1.05742126201893
CUL1	1.05738376594606
ILF2	1.05722769969154
EDRF1-DT	1.05720996338597
ILVBL	1.05688586390641
LYRM7	1.05666437109513
MAPK1	1.0564782063122
OSCAR	1.05639430766519
JTB	1.05614467577347
TMED1	1.05612329803312
ZNF527	1.05559790790987
ZNF772	1.05557133936638
AAMP	1.05557107022731
SLC9A3R1	1.0551620174471
SLC22A16	1.05506372025746
UCHL3	1.05496893325459
LOC105374663	1.05484014285261
MFSD1	1.05472615462004
MBL1P	1.05472006022677
MAEA	1.05459598485123
SNU13	1.05445411358029
LOC107985000	1.05422686544906
NTSR1	1.05411456518922
DBP	1.05299695073141
LOC105373335	1.05297700395885
SYP	1.05287468169483
AP1S3	1.05260351781611
B3GLCT	1.05178103237315
THUMPD3	1.05120603093264
TPRKB	1.05117497839558
DDB1	1.05081091793895
LOC107984651	1.05013022636407
DYRK4	1.04994161678995
GET1-SH3BGR	1.04972491486534
UQCRHL	1.0492866704071
TMED10	1.04898985739192
PON2	1.04870948533641
PIH1D1	1.04865358690971
SAMD1	1.04853901498146
NUDT16L2P	1.04851369369041
IPO7	1.04849600059056
ERGIC2	1.04844702563703
NOL7	1.04805129443607
LOC112268224	1.04790563823665
HDAC3	1.04764961007876
ATIC	1.04750881892615
RBM8A	1.04734103061647
NANS	1.04690429941364
DNAJC3	1.04674718732213
RBM15-AS1	1.04671315419866
CCDC103	1.04665072539577
CHSY3	1.04638019992735
PRR13	1.0462646860844
ACTR6	1.04613233274461
LOC101927751	1.04611862345725
PANK4	1.04533418752303
MRPL9	1.04533320714349
PTPMT1	1.04494019841803
BCAP29	1.04475838404268
CDC27	1.04459597207708
HDGFL2	1.04435527055512
LOC101927151	1.04418377931213
LOC105375818	1.04381193442333
101060179	1.04353664312336
NDUFA3	1.04353110511847
MECR	1.04339399364045
MTO1	1.0433299190936
GAR1	1.04323304642906
HENMT1	1.04296219541887
GSTCD-AS1	1.0428637391406
SDAD1	1.04251357834837
SEC11A	1.0423882567594
LOC105373618	1.04237902253484
IRAK1	1.04233531512583
GET1	1.04216365677245
CACTIN	1.04159239114783
NDUFA2	1.04124955453345
ATMIN	1.04112142501087
PIK3R5	1.04099893685194
LOC105372704	1.0406780597891
PRR14L	1.0401428903911
CCM2	1.03995869298615
UFL1	1.03983733327634
APCDD1L	1.03943822821728
SNRPC	1.03937781500247
SLC10A3	1.03933197576583
ALDH3A2	1.03922833846115
PPP2R5D	1.03891931374521
ARID3C	1.03860520737599
CARHSP1	1.03826299878497
RTN4IP1	1.03762402085964
LOC107986350	1.03758477188273
XKR8	1.03750820715146
ATP6V0E2	1.03747456850777
GPATCH1	1.03746554096822
RPS27L	1.03745335582287
CBWD3	1.03739163206477
FCGR2A	1.03739117351559
GNB3	1.03738179574108
CETN2	1.037222512928
TMX3	1.03681770900321
SEL1L	1.03680809783611
KLRA1P	1.03673783579547
HSD17B1	1.03670855686448
GOPC	1.03659169295494
RUFY1	1.0365781216117
CKLF	1.03645144833771
PLPP1	1.03636625491327
ATP13A1	1.03626876642667
KLHL7-DT	1.03606930484503
INTS9	1.03591913605461
LOC341056	1.03569556190542
RXYLT1-AS1	1.03568420165309
PYGO1	1.03562122556401
EFL1P1	1.03549586722584
CCDC142	1.03534308470749
TGIF2-RAB5IF	1.03525148900966
SLC26A8	1.03519610896044
CXXC1	1.03507723768326
DDX39B	1.03502909469905
ZSCAN32	1.03474747090069
HAUS2	1.03429090610135
TMEM14B	1.03419428373782
NLE1	1.03417126520999
LCORL	1.03412230267885
MTMR9	1.03404199961614
ZBTB7B	1.03395794187333
LOC105369699	1.0339503577209
TRIM28	1.0336430888284
LOC107986644	1.03318111335102
PSMA2	1.03289678795823
FITM2	1.03287054521797
LCP1	1.03224313858632
FAM78A	1.03191895226993
BBS5	1.03178042638202
CYP2J2	1.03177368403601
LZIC	1.03146089866165
ATG101	1.0313915882508
FAM104A	1.03124316842765
LOC105370401	1.0310119126305
TVP23B	1.03087113176966
TRIM11	1.0308591329802
ATP6V1G2-DDX39B	1.03059430468171
C1orf127	1.03031179289361
PANX1	1.03005447344204
MRM3	1.02968727599836
TGM1	1.02957233325151
MAP3K7	1.02921280955358
KIF24	1.02920956938428
RPL36AL	1.02915071373607
SLC25A40	1.02905182237011
NME2	1.02871397846403
LOC107986422	1.02869995461937
TXNL4B	1.02859882649881
SRRT	1.02856574897827
ZNF229	1.02828012930198
LOC105374902	1.02792990671565
UBE3C	1.02757309979885
BCL7C	1.02750782219502
RCL1	1.02749645634045
FUOM	1.0271766179431
METTL6	1.02703571301654
NOXO1	1.02698869581074
DUS4L-BCAP29	1.02688311357928
PCOTH	1.02665524727755
POLG	1.02658059597614
ASTE1	1.02657413835461
LOC105369631	1.02657259482727
NUS1	1.02622830431047
ZSCAN9	1.02621282450555
HLTF-AS1	1.02605545562102
TEX10	1.02591509627231
SMAD5	1.02581506872762
SNORD101	1.02565285740315
RRS1-AS1	1.02540291979294
ZNF582	1.02540244895454
C9orf78	1.02526025535088
TFPT	1.02525129070764
RPL19P12	1.02515787305379
FKTN	1.02500278105965
ABHD12	1.0243563679012
ZFP1	1.02423444057148
CERS2	1.0242039074822
MYO1F	1.02390038514265
LOC112267936	1.02368201758454
SLC35B2	1.02368056556804
POLE	1.0236047287348
RNF121	1.02333838435285
CCNC	1.02324674242542
CLDN12	1.022892043317
TTL	1.02286291593655
ANAPC13	1.02280664402698
MYO5B	1.02280006346267
CPAMD8	1.02245069821778
LINC02675	1.0224329306161
SMARCAD1	1.02221095653312
PHLDA3	1.02207350921727
FAM149B1	1.0219376102016
GOLGA8H	1.02180129904298
SERPINF1	1.02153280193976
MORF4L2	1.02148036164492
RAB42	1.0212292319513
RAB1B	1.02110431840675
RAB4B-EGLN2	1.02086788724458
C5orf15	1.0207618719747
PRMT7	1.02050968050461
GPX1	1.02028872598027
DGUOK-AS1	1.02024019959281
LTBR	1.019471339581
TMED3	1.01942976586801
DPH3P1	1.01900429695135
BUD23	1.01887638400725
STAC3	1.01866331937472
ACY1	1.01809810067154
PCNX4	1.0180917132225
CBX8	1.01794848554082
RAP2A	1.01790339630786
GLI2	1.01789678272204
SELENOS	1.01752884489152
ZNF600	1.01751440530173
FNDC8	1.01741936301868
ZBTB45	1.01731575816126
SF3B6	1.01683320044035
RAB8A	1.01665865464076
CD2BP2	1.01627669796227
TMEM81	1.01619185714361
KIF3A	1.01608754118202
ARHGEF35-AS1	1.01569323466171
LOC102724883	1.01542884234594
ZNF492	1.01537382117479
LOC105378730	1.01527156358352
ZKSCAN2	1.01512973755487
QPRT	1.01499243123619
TRIM37	1.01496297505812
RSRC1	1.01440053270562
DHX37	1.01426527614639
CH17-340M24.3	1.01387392580445
SGTA	1.01383665694075
SNORD22	1.01374556126833
SLC35B3	1.01370781581756
HBG1	1.01356467040079
KCNIP4	1.01350980465317
MITD1	1.01319996934963
NUP210	1.01277628291678
TMEM167A	1.01275476325213
HIRA	1.01216299266907
KLHL22	1.01183830022706
FLVCR1-DT	1.01174234360559
TRNC	1.01173479182346
TPSG1	1.01169272708004
DHX15	1.01160191352598
PIK3R4	1.01074635501458
LOC105376615	1.01073483489551
SLC22A4	1.01048055519672
LOC105372266	1.01019755386919
AP3M2	1.0099821523328
CSF2RB	1.00921923975204
GJD3	1.00911074565724
HMGB1	1.00902684231447
SPATA9	1.00890473075822
CLUAP1	1.0085982484786
LRRCC1	1.00854592720756
GXYLT1	1.00842656770127
GTF3C4	1.00823915658675
SLC22A23	1.00792863775367
ARL6IP6	1.00766888020766
LOC105371038	1.00751902423238
RBM28	1.00750849316475
PSMB2	1.00750238698798
GGCX	1.0074482772577
RAD9A	1.00737752382777
CHPT1	1.00735927692959
IPO9	1.00726532538689
MLC1	1.00720603646549
SLAMF7	1.00715181642369
NUDT1	1.0070953799002
HTATSF1	1.00687228770727
CALM3	1.0063570725578
KIAA0586	1.00631281886709
OR2A1-AS1	1.00623215489487
RNF216P1	1.006023523519
GPN2	1.00577530997566
PRKAG1	1.00575511031277
SEC23A	1.00561239407762
TMEM185B	1.00542554794144
GCLC	1.00514292201651
ZNF90	1.00514017107467
COPB1	1.00496987170403
CTHRC1	1.00492624068207
TRGV3	1.00492264965075
FAM110A	1.00451368719085
MNAT1	1.00444186661593
IPPK	1.00381544989964
EXOSC1	1.00363992842856
CCL2	1.00359409719842
SLC25A5-AS1	1.00337094020867
UBQLN4	1.00323706099111
ZNF142	1.00243170490924
ZNF770	1.00224474349543
ADAL	1.00171113059981
KCTD11	1.00158297453089
MIR611	1.00153788705909
GTPBP4	1.00152055884022
KDM4A	1.00128419307169
SCRIB	1.0011669828005
ABHD14A-ACY1	1.00111205682707
DNTTIP1	1.00090584368686
SYNCRIP	1.00041882656437
BAHD1	1.0000649559635
NDUFV1	0.999991400361257
MRPL48	0.999938405377061
PRKAR2A	0.999861738718053
HNRNPR	0.9997769066846
GPN1	0.999742155486534
RTN4R	0.99973799012335
RAB40C	0.999709765350914
PANK3	0.999680980866427
FBXO28	0.99958217032745
NPFF	0.999275496435299
E4F1	0.998910340870349
DUS1L	0.998879017774457
PGAP4	0.998657815456607
LOC112268429	0.998499364853728
ZNF74	0.998407076201088
UBE2Q1	0.998367634036446
TSPAN31	0.997976243166961
PDZK1P1	0.997833008935892
FAM89A	0.997669452163472
PRR22	0.997412776256248
TPTE2P5	0.997309702339372
TLDC2	0.997302632282493
LYSMD1	0.997211161738756
SUCLG1	0.997196522623205
GTF3C2	0.997154061011769
HS2ST1	0.997041781653826
LSM8	0.996627134023539
DUSP12	0.996567090825654
SPRED1	0.996204465472521
LOC105371967	0.996056619379121
METTL8	0.996035226510991
WWC2	0.995791442811404
IDH3B	0.995784147538631
UBAC1	0.99544673352743
LRRC37A6P	0.99537192061143
ZNF260	0.995301109202072
PDCD2	0.995264918740851
PPP1CC	0.994952428213065
FMC1	0.994777747191744
RUSC1	0.994727529661739
TFB2M	0.994422655507633
LOC104968399	0.993873105316123
BABAM1	0.993848022399128
NR1I3	0.993765534541793
ZNF441	0.99373441803033
PKN3	0.993573998391696
MMADHC	0.993430553584192
TALDO1	0.99323942024748
RPL22L1	0.993239120821839
PLCB3	0.993073186748934
KATNB1	0.99301992022497
FCRLB	0.992968810872066
DLD	0.992499055286987
FNTB	0.992418704217735
MTOR	0.992196322651072
HAGH	0.992080864352383
TSPAN1	0.991823910551084
MOB3A	0.991586399105788
HDAC1	0.991395052323734
PIGY	0.991291165932347
RPP14	0.991072190046134
LOC107984301	0.991029156374945
KCTD21	0.99093300004725
KATNA1	0.990908638268592
LOC107984336	0.990882161572261
TMEM141	0.990696493286645
PYURF	0.990494122061229
RSU1	0.990407818584966
WDR4	0.9903899160616
NEURL4	0.990276771087275
SERPINH1	0.990255142849329
COPS8	0.98974254466893
LIAS	0.989449005492305
LIN54	0.989426068067019
GLUL	0.989323753337975
GPR151	0.989059108158843
SETSIP	0.98884466150873
DTD2	0.988502966318577
METTL21A	0.988152065611232
SLC9B1	0.988060417403075
COX18	0.988056260722558
SPCS3	0.987822701709164
ZNF594	0.987792379751782
TOLLIP	0.987561081339047
C6orf47	0.987506391415918
LOC107985487	0.98708209981965
FUT4	0.987028981986719
S100A6	0.98667449474892
BPGM	0.986579884668737
NDUFA7	0.986560796125838
ADCY9	0.986105796843055
CIB3	0.985830040949
HMGA1	0.985663756907348
CCHCR1	0.985607187335195
ZNF668	0.985579761104573
ALKBH6	0.985514736120056
ATP8A2	0.985441683169814
CA1	0.985227473208421
TPGS2	0.985064566894762
LOC101928034	0.984970388021475
TMEM69	0.984943392332548
LOC105373233	0.98490880772622
HEATR5A	0.984881033961709
EDRF1	0.984435164746222
TRIM26	0.984155615909501
LOC105375798	0.983762479477761
SPESP1	0.983278920812388
MTMR4	0.983152093333893
PRR3	0.982823472235224
DDX46	0.982819722873248
EIF4G2	0.982695280448947
LMLN-AS1	0.982625685186949
UMAD1	0.982435965804155
LOC107985917	0.982181361005655
SCNM1	0.982009225807947
LMAN2L	0.981867802309898
MICU1	0.981860517078943
ST8SIA4	0.981503674752402
EXOSC5	0.981315942354075
CDR2	0.980871756022095
MPP4	0.98059583348664
B3GALNT1	0.980512468908895
BID	0.980392637960443
MORC2	0.980236543566286
LMO4	0.980225250328026
AHSP	0.98008783039494
MIR3615	0.979511637445623
MICOS13	0.979369809362601
CPB2-AS1	0.979115036221034
LINC00431	0.979080749755815
CHMP6	0.979059475891099
SARS2	0.978792979071287
SET	0.977975552759881
MZT2A	0.977744311808457
DIS3	0.977699908447342
HPGD	0.97764678678056
PYGL	0.976812056959033
EXOG	0.976557290558891
SRFBP1	0.975877823565574
LOC642846	0.975682651471883
P2RY1	0.975575342725588
RRP12	0.975446490256979
TRNP	0.97526973632672
ZNF20	0.975240661090812
SARNP	0.975101269295166
CXCL1	0.975001336743967
ATP1A1-AS1	0.974963897411257
NUDT2	0.974521887352659
MIR3940	0.974473222226146
MLLT1	0.974237533452247
SMARCB1	0.974065683374037
YWHAE	0.973983284442104
CCNJ	0.973416010604874
ITGB1BP1	0.973105809683668
IMPACT	0.972946126549316
TAF6	0.972517675265567
BLOC1S1	0.972374070914726
EMP1	0.972285326464143
TMEM9B	0.971814127359243
HELQ	0.971551180679072
GPS1	0.971540712839081
LOC107985931	0.971502978545171
TMEM222	0.971432590651154
MTR	0.971250382351944
TTC5	0.971149123091612
RAE1	0.971061222430466
NRARP	0.970599662565831
SLC4A1AP	0.970503071029708
CEP128	0.970180913341307
ZNF45	0.970007258643455
LOC107987209	0.969790830122834
GRIN3A	0.969781826237659
CBX6	0.969702175342741
MEAK7	0.969067887125243
ATF1	0.968398160715807
TTPAL	0.968256575622792
PRDX2	0.968236974987044
CIDEB	0.96820334030991
RHCE	0.967821144129817
MTMR2	0.967674666761846
ABITRAM	0.967519230709203
LOC107985354	0.966955123200736
RAI14	0.966858876860827
TOR2A	0.966760951860883
NTAQ1	0.966599226768171
HAL	0.96631618906367
GZMH	0.966226922167263
NHLRC2	0.965863194393747
LRRC14	0.965839972751093
OTUD6B-AS1	0.965555848386061
ASB8	0.965154486598837
BPNT2	0.964430490950826
GUF1	0.964422385202273
SMIM10	0.964393669216668
MAP7D2	0.963969561903704
FKBP9P1	0.963871608520967
HCN3	0.963868941073933
FBXL15	0.963777361645351
SLC40A1	0.96327272183095
FKBP7	0.9629153326799
FARP2	0.962705701189415
LOC105377134	0.962640559535156
MAIP1	0.962526138702955
ADAMTSL2	0.962359998122231
TRY-GTA2-1	0.962217546939569
SOS1	0.961882224164878
SSU72	0.961808705140926
LMAN1	0.961711784732881
PPP4C	0.961698042712908
RETSAT	0.961424935551369
ZNF25	0.961365769477742
SNAPC2	0.961319118551208
PXMP2	0.960355288012174
SYNGR2	0.960102550981194
ACTR2	0.959871668095436
ALKBH3	0.959164630769869
C5AR2	0.958938433147935
RABGGTA	0.958552873972605
DHX34	0.958412844499461
MAPK10	0.958306814757424
KRT13	0.95828511765419
CHCHD5	0.958138014332393
XPO6	0.958137827230174
MRPS21	0.957414324667511
BLOC1S2	0.957243120200823
ADAMTS12	0.957175742895824
ARFIP2	0.957149850600111
DDX19A	0.956886734244501
PLOD3	0.956872127648185
LIN52	0.956839476321215
RNGTT	0.956769803991557
MGAT4A	0.956353022079675
LOC101927846	0.95624006903662
TMEM53	0.956080089168903
IFI27L1	0.956055431878834
GTF3C2-AS1	0.955947873562216
PTBP1	0.955712642917465
SP4	0.955140146392097
SNORD77	0.955137401122035
FKBP1B	0.95504357952825
THOC5	0.95500107245907
PACSIN2	0.95466637156951
LOC107985020	0.954314803876241
ZNF252P	0.954283309997611
TMBIM6	0.954143766346516
KLHL7	0.954107745015739
TIMM17B	0.954041567512314
FN3KRP	0.95343215772552
ZNF777	0.953280710810108
KIRREL1	0.953203114141826
ERP29	0.952980514666358
FBXL19	0.952444450126684
BAX	0.952392150870616
HROB	0.952272881633927
VAPB	0.951967896238385
ZNF611	0.951378368137021
SUMO3	0.950942284249617
CYRIB	0.950887408810471
IKBKG	0.950698181026448
UBA3	0.950211709648118
ZNF579	0.950150461950322
